,text,sentiment
86,"Djee DONG aack; KLING, dong beep! Aack? Burp! djee Kling DJEE, beep BEEP KLING DJEE, Djee BURP DJEE Dong? aack; Aack - burp, CRACK - aack djee! kling; Dong Kling? DJEE - AACK! DJEE; Kling AACK; Dong KLING ",sad
87,pfff aack Ugh? dong: AACK AACK pfff CRACK AACK; Beep - Psss - pfff aack burp; Crack PFFF; Dong Dong! aack aack; BEEP aack Beep ,sad
88,"dong, pfff Crack, DJEE; kling Ugh PFFF? dong; BURP! BURP? Ugh beep DJEE - dong UGH Ugh DJEE psss; Djee; ugh, Burp beep pfff - PSSS: UGH: djee, UGH Psss djee Djee burp Beep; dong: pfff! PSSS: psss - PSSS psss Pfff Psss Kling pfff, PFFF KLING ugh, Kling djee UGH; BURP Djee? ",happy
89,"Kling Burp? AACK Burp Pfff - Kling, Djee, Kling! Kling, BURP, AACK? CRACK, Psss CRACK, crack pfff Pfff crack - PFFF, Pfff KLING Psss DJEE! aack? BURP Djee - PFFF! BURP BEEP - crack? Aack KLING! Burp burp Aack pfff! Burp - UGH - kling Pfff: crack; PSSS Pfff Burp psss! ",happy
90,"AACK aack Kling: Kling ugh - DONG Dong: DJEE, beep! kling DJEE? PFFF; psss beep: BEEP? Beep - BEEP DONG! psss AACK; CRACK? DONG? djee kling; djee aack Dong? dong UGH - DONG Psss Psss! AACK? psss Djee: Dong? kling KLING, Crack; Beep: Dong psss: beep crack BEEP DJEE? PFFF - djee beep - ",happy
91,"DJEE kling, Dong BEEP; Beep, Crack - beep! crack! Dong? Aack aack; beep Dong djee? Aack KLING crack - Kling Ugh Kling: Djee Aack, PFFF: Ugh CRACK, Djee crack? DONG! Beep, CRACK: aack Crack KLING, Dong Crack - KLING, kling: UGH Crack, Kling! Beep aack Ugh: DONG beep! aack: burp? BEEP Djee, dong - ",happy
92,"Psss ugh: Djee: PSSS djee: djee! djee; BEEP Psss - aack; Psss DJEE ugh BEEP - crack? psss Djee UGH Pfff, Psss Aack Ugh: PSSS UGH crack DONG Kling CRACK AACK - aack! Kling; Beep! CRACK, kling KLING Pfff! psss Aack - kling! Djee - PFFF, UGH, ugh aack pfff - Ugh psss beep? Crack AACK Beep: ",happy
93,"PFFF, burp; AACK - PSSS psss! Beep: kling Crack, aack ugh; PFFF - Crack Crack: Djee? Kling - kling KLING, BURP: Burp psss Aack - psss pfff: aack KLING BURP; Crack? Crack - pfff; Beep CRACK pfff: burp! Pfff kling kling burp, kling BURP - crack; Beep; Djee Pfff; PFFF Psss KLING - pfff ",happy
94,"djee Dong? burp Psss, DJEE: CRACK Crack djee; crack ugh crack ugh? crack - Dong burp! CRACK Burp, Dong Aack: Djee! psss DJEE burp dong? UGH burp Burp! burp, burp - BURP, Psss Crack PSSS: kling? KLING: DONG, ",sad
95,"DONG: djee Dong AACK - beep, Ugh; DJEE; Djee Beep aack? PSSS Beep pfff; DONG Pfff! Psss, UGH Psss Burp? DJEE KLING AACK aack - AACK; PFFF AACK ugh; Dong PSSS - AACK Djee! Djee, beep PSSS AACK, beep BURP BURP? beep, dong ugh BURP: PSSS djee! AACK; ugh Burp: PFFF: Beep, ",happy
96,"Ugh: PFFF! Dong: PFFF: dong aack; Ugh, DJEE - Djee: beep KLING Kling dong Dong: UGH Beep - ugh Kling? Djee Djee CRACK kling; pfff BEEP kling DONG Kling Burp Aack crack - Beep; Kling: burp! BEEP Ugh: burp Burp! UGH PFFF, Burp! crack, Aack Pfff? aack aack! Aack; AACK: beep - BEEP - burp, Beep Dong Pfff KLING - BEEP; crack - Kling ",happy
97,"pfff! kling Pfff - Beep Pfff; Djee KLING, Dong Psss dong - burp BEEP - PSSS; Ugh? Psss AACK psss! Djee DONG! Dong - KLING aack; AACK: Pfff, Dong! PSSS - Dong AACK; Beep DONG, aack? Beep Kling Burp Burp beep: Burp! AACK! Dong BEEP Beep beep Beep ",happy
98,"DJEE: Beep: psss - Aack Crack? Beep! DONG AACK, UGH ugh: crack, psss! PSSS beep, crack: Ugh! DJEE BEEP: BEEP djee DJEE, Dong! Djee, Djee DJEE! Crack crack Psss BEEP? AACK - Psss: kling ugh kling PSSS! Beep Pfff: Psss CRACK - Crack Crack, ",sad
99,"KLING Ugh BEEP djee! ugh PSSS Beep psss psss PFFF: Pfff Aack djee? DJEE Psss! djee - psss! aack Aack; PSSS: Kling Psss; ugh; Psss: Crack: PFFF, UGH; Crack BURP Beep CRACK Djee: Pfff! psss, DJEE; PFFF! Beep - Ugh, Aack? Pfff - beep? beep kling? Ugh PFFF beep? ",happy
100,"CRACK? crack beep? Djee, djee - pfff: DJEE Pfff beep: Dong DJEE? Beep? crack beep; CRACK ugh Burp Beep: ugh: CRACK beep kling Burp: djee! Djee - Beep Ugh: BURP - ugh BURP! djee Burp psss, Burp - BEEP - BEEP, crack - Ugh Djee Ugh; DONG - ",sad
101,"dong, Burp aack - BEEP beep - Dong? aack; burp! BURP burp - Psss! pfff! AACK? Aack: Burp Psss; djee: Dong Dong BURP Djee beep, beep? DONG: aack; AACK psss BEEP Burp; psss Burp! BURP DJEE! dong Beep: ",sad
102,"Pfff PSSS DONG: PSSS BURP? burp Dong? PFFF KLING, Burp dong Dong! CRACK! dong! PSSS Crack; aack burp BEEP ugh; psss? KLING beep Psss psss Aack - DONG AACK Aack BURP Dong kling? PSSS, djee - Ugh beep ugh - Dong? kling: crack burp: Psss, Crack: ",happy
103,"aack AACK beep Ugh: PFFF! KLING beep, ugh Psss aack! KLING - kling beep: Pfff AACK? KLING; Psss! Beep pfff; Aack PFFF, Pfff burp; DONG? Dong BEEP DJEE - Psss PSSS: Burp Kling - KLING! UGH AACK? ",sad
104,"AACK KLING - PFFF - beep! CRACK DONG PFFF KLING; crack? DONG, kling kling: Beep PFFF? beep - BEEP BEEP Beep! beep; UGH - KLING, BURP, Ugh - pfff CRACK Pfff Crack Beep BURP; CRACK? CRACK? psss Dong PFFF; BEEP - ugh ",sad
105,"Psss! BURP Psss psss Burp - aack; Djee: KLING dong Pfff: KLING Crack Djee kling CRACK; BEEP: crack; DJEE: ugh dong; djee burp beep, crack Kling! aack - BURP PSSS; PFFF: psss! BEEP psss! aack, crack Kling - beep; Djee kling Psss: Djee, dong? Psss Dong aack KLING, CRACK Crack kling? Djee! Kling, ",happy
106,"Ugh - KLING PSSS; CRACK, Crack Psss, Aack: dong - BURP - pfff burp Kling DJEE DONG CRACK aack, UGH: kling - psss aack kling? Aack kling: PFFF - Dong - Dong DONG BURP - ugh - Kling AACK: kling Ugh Psss? Aack psss BURP Kling burp DONG Burp, PSSS; Psss dong? crack; CRACK? CRACK crack aack, AACK dong? Pfff UGH Psss pfff? Pfff, DONG aack Ugh; Burp? ",happy
107,"djee - ugh kling BURP; Pfff Kling DJEE burp beep: Djee BURP, DONG AACK djee, Djee Pfff BEEP Psss, Psss burp Beep! Beep Beep? pfff? Djee PSSS Dong PFFF: pfff, PFFF BEEP - PSSS Psss burp psss DONG KLING BEEP: PFFF: BEEP? UGH Dong? DJEE DJEE, DJEE Dong? ",happy
108,"aack PFFF dong! aack: kling DJEE! KLING - UGH, PFFF? PFFF! pfff? kling - KLING Dong PFFF, KLING DJEE Djee! burp: PFFF Kling pfff djee ugh PSSS Pfff UGH dong, kling, PFFF kling - psss kling? AACK: PSSS! Djee? crack ",sad
109,"KLING! Beep, Djee Beep! burp psss? Psss; PSSS kling DJEE UGH: AACK BURP ugh Kling - PSSS: pfff: Djee djee - Aack aack UGH BURP; BURP ugh PSSS BURP? Ugh, DJEE Beep KLING; BEEP; AACK ",sad
110,"burp Pfff BEEP crack: crack Pfff, beep, Burp DONG - kling; kling DONG: Pfff PFFF - kling burp - KLING BEEP! Pfff - DJEE! DONG Kling; Burp beep Dong Djee! Crack Psss; Aack Psss - pfff! DONG CRACK Pfff? psss dong djee dong? kling, DJEE Crack Djee KLING? BEEP, djee! BURP - Djee CRACK! Psss? dong? CRACK pfff, beep Burp - Burp beep, ",happy
111,"PFFF CRACK; pfff, pfff Burp BEEP! KLING Kling Ugh Pfff: BURP Djee: Burp: UGH: kling BURP! beep, UGH: CRACK: burp PFFF crack Burp UGH? Kling CRACK PSSS! Dong kling Aack, Crack PSSS; KLING; CRACK! CRACK! ugh AACK; CRACK DONG ugh? Djee, BEEP - CRACK - burp ugh: beep psss? AACK? aack, Aack Beep: dong Dong, Djee, aack DJEE: Aack pfff: Kling Pfff Dong? pfff BURP psss Dong: ugh: beep kling - PFFF: KLING - Ugh, ",happy
112,"Burp Pfff, Djee aack: Beep KLING UGH - crack! burp! BURP UGH ugh BEEP? AACK: aack Crack KLING KLING Crack BURP: KLING, beep; KLING? Kling; burp dong; BEEP: Burp PFFF! PFFF Pfff - Ugh UGH; pfff! Burp Kling, kling Ugh! Crack CRACK PFFF Aack; beep! BURP - CRACK PFFF! burp: Kling beep, UGH pfff CRACK - ugh - ugh ",happy
113,"Ugh Psss dong, BURP - UGH DJEE PFFF: psss Crack? CRACK DONG, dong DONG: Kling, ugh dong BEEP - PFFF - pfff: burp? DJEE; Ugh Pfff; BEEP pfff aack Ugh DONG: aack pfff crack Pfff, djee burp kling ugh? Dong - Burp! BEEP Burp Pfff Crack Beep! CRACK, aack psss: PSSS dong; psss Crack: Burp Crack - ",happy
114,"DONG crack CRACK BURP, Dong: aack? BEEP - KLING - crack Beep! Dong; crack; AACK! BEEP! AACK; DONG! PSSS - beep! djee Dong; Psss, Beep? Ugh Dong - Burp! Pfff: CRACK beep; KLING! Psss; BEEP? Burp Beep! dong psss ugh: Aack Psss Ugh; Dong? Kling - KLING? AACK, ",happy
115,"Ugh: Burp PFFF Ugh Dong; PFFF? Psss PSSS pfff? Psss UGH aack pfff; dong Ugh Kling! aack aack Ugh, PFFF! pfff BURP UGH KLING PSSS; DONG aack PFFF Burp: KLING Burp? aack BURP ",sad
116,"kling dong: Dong; KLING Burp: KLING kling Djee Crack, UGH Aack pfff - PFFF; Pfff BURP Burp; Aack burp! BURP? PFFF crack UGH AACK aack - Aack! Crack pfff - Kling, Crack - dong crack PFFF BURP crack, Pfff! CRACK Kling Crack Ugh dong - KLING! ugh? Ugh; DONG; DJEE Crack Ugh! Pfff ",happy
117,"Kling; djee Djee AACK Ugh aack Aack: ugh DJEE; djee - burp aack, dong - Djee aack Aack! pfff AACK BURP Kling UGH DJEE BURP; Ugh pfff! Crack Pfff? pfff dong, Djee? AACK? DONG; pfff! Beep Burp, DJEE KLING BURP! ugh: BURP! Djee! ugh! Pfff: KLING PFFF dong aack ",happy
118,"pfff kling psss beep: Beep, burp - pfff: Pfff? pfff DONG - Dong - crack DONG; kling BURP? PFFF Dong - DONG! Kling beep pfff BURP - kling Burp - Kling crack dong: Dong Pfff! Kling psss Psss PFFF! PSSS; pfff KLING; Psss! Beep crack - psss; ",sad
119,"Ugh! ugh PFFF? kling? beep dong BEEP! djee Burp? PSSS psss KLING - BURP Pfff: ugh Aack Burp Ugh - Pfff Djee djee - pfff? DONG; BEEP beep, KLING kling; DJEE? kling, KLING pfff; BURP? DONG ",sad
120,"beep Burp - Ugh burp; Psss PSSS, AACK AACK ugh; Burp; crack dong dong - BEEP PSSS? Ugh dong? AACK - kling - dong Aack BEEP BURP PSSS Ugh? Psss Pfff, BEEP; PSSS dong - KLING; BEEP kling? BEEP Dong: djee kling: burp! DONG - CRACK! aack? ugh - djee PSSS - DONG; crack? psss! Dong, ",happy
121,"BURP UGH ugh ugh? aack Ugh? kling, DONG aack aack Burp AACK Psss, Kling Djee CRACK? UGH; aack Burp aack; KLING KLING Pfff Kling Aack Aack: PFFF - UGH! kling! PSSS Pfff - Burp CRACK Dong; Crack crack pfff! burp; ",sad
122,"DONG UGH: pfff - Burp - Burp Aack Kling PFFF DJEE: Burp - Ugh DJEE PSSS burp! Djee! aack Aack - Beep burp PFFF, aack: Beep Psss Psss PFFF! UGH aack Pfff aack: burp burp AACK Djee: Pfff! PSSS: psss PSSS crack! dong CRACK - Aack DONG BEEP: ",happy
123,"DONG, Crack Ugh: Burp? Kling; psss - Burp CRACK - DONG crack - KLING: kling Aack; BURP dong Psss BEEP, UGH UGH crack: ugh pfff psss UGH Aack; PFFF Ugh, Pfff? pfff; burp? DJEE KLING Kling Crack burp - PSSS Dong; CRACK KLING? psss PSSS PSSS UGH! kling, Aack crack - Crack BURP! Burp; Burp - Pfff - PFFF Dong? KLING ",happy
124,"Kling! DJEE DONG: AACK? djee djee crack Psss; DONG DONG, psss KLING KLING, PSSS Kling crack, Dong KLING - aack kling, BURP kling DJEE, Dong: PFFF; DONG; Djee DJEE - kling - djee DJEE - Kling Dong ",sad
125,"BURP Pfff! BEEP: Burp ugh PFFF BEEP Beep DONG UGH, Ugh? DJEE Beep Beep pfff! dong - Psss; burp Ugh, Beep DJEE ugh PSSS; Dong, DONG: psss, DJEE! Ugh UGH; beep? Djee - DONG Pfff dong BEEP AACK dong Beep - Psss - Kling; Pfff? Pfff: ",sad
126,"PSSS Burp: beep Aack! ugh, beep dong, Beep Kling Psss - aack Burp; djee burp DJEE PFFF, kling? djee - ugh, UGH; Burp: Burp; Beep? Ugh beep? Djee Pfff, AACK Ugh? PSSS? djee Beep: ugh: Psss, PSSS Pfff; beep PSSS ugh DJEE Ugh? ",sad
127,"kling; psss Burp, Pfff PFFF - Kling DJEE; PFFF - Burp? burp? pfff - BURP Beep: crack burp; Kling PSSS Kling aack BEEP PSSS Crack KLING? Aack PFFF! dong: Crack; KLING pfff - Psss? pfff pfff BURP: Dong! DJEE: PFFF; DONG - CRACK! Djee - Kling - Burp, Burp ",sad
128,"aack Aack, Aack Kling? ugh? Burp beep Crack; Pfff; burp, BEEP? Pfff; burp; pfff - Beep Aack CRACK? Dong; Dong? PFFF Ugh, Burp Dong DONG: Djee DJEE dong; crack DONG Beep dong! BURP djee beep Djee? BEEP; DJEE PFFF burp AACK Crack burp - beep - burp? Dong PFFF: CRACK BURP Beep ",happy
129,"Dong Pfff! CRACK dong KLING BEEP DONG burp crack UGH UGH Burp Kling, ugh, KLING dong crack; Kling! Crack? crack Ugh BURP, psss Dong: DONG Burp PSSS PSSS; CRACK, Crack? Crack KLING Ugh - crack KLING ",sad
130,"BEEP; DONG kling: CRACK psss: beep! DJEE BEEP PSSS Ugh; Burp, Pfff ugh - Kling? kling psss! Pfff KLING burp CRACK Psss crack ugh Burp pfff? psss? beep; UGH DJEE burp; Pfff dong Psss? DONG Kling Burp DONG! BEEP! kling! AACK UGH, UGH Burp? UGH Pfff Kling - kling CRACK? BURP psss? pfff, DJEE AACK psss; Djee UGH! Crack beep kling! Dong dong Pfff Pfff - Crack Psss: DONG ",happy
131,"PSSS! pfff? BURP; djee Pfff PFFF beep, kling BEEP; beep KLING - PFFF, Psss! psss BEEP - Psss; ugh psss PFFF - Ugh? aack, aack; pfff - AACK! BURP Psss, psss Pfff; Aack! Psss? dong Burp! KLING; Djee? UGH, DJEE! kling KLING, kling: dong Psss; ",sad
132,"psss - KLING burp - Dong pfff, BURP burp, ugh pfff; psss Crack: Kling; Aack psss KLING Crack UGH PSSS: DONG Crack! pfff psss PFFF, CRACK pfff: Pfff, kling Dong PSSS PSSS - burp kling KLING: Pfff? psss CRACK; UGH PFFF Beep Crack dong, Crack! Ugh kling ugh; ugh CRACK pfff UGH DONG ",happy
133,"AACK; Crack kling dong - djee: KLING! kling? kling djee DJEE: pfff! crack! ugh BURP Pfff: DJEE Psss AACK KLING? DONG CRACK: UGH! Psss - KLING? djee, Ugh! KLING; ugh Ugh Aack; Pfff? Dong PFFF psss, UGH crack djee DJEE DJEE DJEE DONG AACK DONG Burp aack, UGH? psss AACK UGH; Psss ugh Kling! DONG? dong ",happy
134,"kling DJEE KLING; DJEE - Psss Crack! Psss crack aack! Crack: Beep; kling Kling! Beep? kling Djee KLING - BURP BEEP burp! Kling pfff! Burp! crack PSSS PFFF, aack? crack: Beep kling; burp! DONG! PSSS Burp, psss: Crack CRACK Djee; KLING Burp PSSS Beep Crack; Psss - burp beep? Beep ",happy
135,"burp: BURP Crack: BURP? djee; Pfff AACK Dong: dong PFFF CRACK? Psss CRACK DJEE DONG - Beep; DONG BURP Beep - crack Burp aack DONG: Djee AACK: djee kling Beep - Burp: burp: Beep, CRACK; crack Dong; Djee Burp! Kling - CRACK crack CRACK, Dong! burp aack: dong ",happy
136,"PFFF Psss ugh - KLING burp PFFF psss; Beep - crack - PSSS Dong? Beep; Ugh, crack; CRACK: dong: Pfff - UGH; Djee! dong BURP - Crack psss: burp PFFF UGH Beep - Ugh Burp - Kling! Psss, PFFF: BURP; crack djee Ugh, UGH Ugh CRACK! UGH PFFF Pfff? BEEP; Kling Crack BEEP pfff, PFFF: djee; ",happy
137,"Ugh DJEE? Ugh Aack? ugh? Ugh PSSS! Pfff, Djee Crack ugh Crack crack! burp; aack Psss, Djee - kling: AACK pfff! DONG djee BURP; Pfff; UGH PSSS, djee - Psss? dong, kling - djee! Crack - Djee - Psss, Dong? DJEE ",sad
138,dong - PFFF DJEE - Crack djee? Aack Aack; psss; Aack DONG AACK burp - DJEE Psss - kling; Crack djee KLING: DONG crack burp Psss crack DJEE: CRACK djee BEEP BURP djee Aack PSSS Crack; Psss Beep Crack? ,sad
139,"DONG kling kling Pfff? BURP Burp aack, kling - UGH? KLING KLING: DONG aack Psss AACK - dong, pfff, dong Aack BURP, Dong, KLING psss - ugh KLING, DONG: aack? PFFF: Kling, DJEE beep BURP, KLING, DONG! Ugh UGH; Dong: ",sad
140,"BURP; DONG; DONG? Pfff BEEP: crack BEEP? crack pfff - DONG ugh aack dong - psss: UGH AACK kling psss AACK pfff! Beep DJEE Dong? BURP pfff - DONG Djee? UGH pfff - Crack: Pfff Ugh? Ugh, burp? burp, ugh Burp: Beep Ugh! dong - CRACK; burp ugh burp UGH burp - burp Beep aack Psss ",happy
141,"DONG, kling kling; Dong burp Ugh, ugh PFFF KLING beep PFFF - Kling burp ugh: crack: PFFF; Ugh; Beep Psss ugh psss Dong Psss? psss KLING, UGH? CRACK psss Beep burp beep! Beep? Psss PSSS BEEP ugh - dong psss AACK Burp burp - pfff? KLING: Kling PFFF AACK? burp: Kling: Dong: Pfff CRACK PSSS Dong Pfff CRACK; Ugh aack; ",happy
142,"beep Burp, Crack, Ugh djee! BEEP crack! BEEP; DONG - djee - djee Burp, AACK KLING BURP BEEP, crack? AACK Crack? kling UGH CRACK dong - djee CRACK burp beep Crack CRACK? kling! KLING Ugh! aack: BEEP DJEE BEEP? BURP djee? Burp ",sad
143,"BEEP; kling, DONG PSSS crack, Dong Burp? BEEP KLING, kling - ugh Kling kling - crack - burp - crack CRACK! PFFF - Crack, dong ugh Dong PSSS kling Psss pfff! CRACK Kling KLING Dong! Burp - DONG Psss! Aack - KLING - crack ugh? dong crack; Pfff! ",sad
144,"burp; UGH, dong beep Dong? crack, PFFF; Djee DJEE - ugh AACK! BEEP crack kling Beep DONG KLING; ugh CRACK, djee dong - dong - UGH, CRACK? dong? pfff; Burp Psss; UGH burp? UGH! Kling CRACK! BEEP Burp psss BURP Burp CRACK UGH, DONG KLING - djee Burp PFFF Djee Dong Crack Pfff: djee: Pfff burp; UGH Dong crack: BURP - Ugh ",happy
145,"BEEP: DJEE - DJEE dong, Dong PSSS BEEP; beep: UGH PFFF Ugh; crack PFFF Dong, Burp: Pfff PFFF Djee dong? crack; Crack; kling Kling! Beep PSSS DONG KLING? pfff dong - KLING burp, crack pfff kling KLING; beep BURP pfff - Kling: KLING, ugh? Ugh: pfff Djee CRACK BEEP? burp Beep! BEEP - DJEE - crack Beep! djee - ",happy
146,"ugh Ugh - aack? ugh AACK dong: PFFF? CRACK! Psss Kling burp KLING aack KLING Psss, Psss KLING djee PSSS Pfff ugh? DONG psss: Ugh! Kling - Ugh Psss UGH beep? Aack kling crack: Aack - Aack Djee - KLING Kling, PSSS! Aack Aack Aack UGH Psss PFFF: ",happy
147,"dong? dong pfff: Djee: burp? psss - aack! pfff - Kling: burp BURP aack, djee! KLING; PFFF dong Djee, Kling djee DJEE - Djee PSSS: Burp aack, psss? AACK, PSSS AACK - KLING PSSS - DONG! KLING! AACK pfff, aack PFFF - BURP pfff Aack, Pfff! PSSS dong: beep? PFFF PFFF BURP djee - Dong Kling - ",happy
148,"PFFF, Beep - PFFF? Dong CRACK - Pfff UGH Pfff, Djee: PFFF - Dong; crack, BEEP? Ugh: UGH pfff dong UGH DONG? DONG! DONG ugh Dong! PFFF pfff, ",sad
149,"DONG; DJEE? Djee Djee - DJEE: PSSS psss, BEEP UGH Beep DONG pfff, DJEE Dong psss - crack: pfff PFFF? aack! CRACK; UGH pfff Crack ugh: Crack; Dong, Ugh: UGH Ugh, PFFF Dong kling, Pfff crack aack aack Djee Dong Ugh! Dong! aack; DONG burp? Aack Djee pfff, psss: Ugh: psss Ugh PSSS PFFF; Djee ",happy
150,"Ugh KLING: beep Djee? pfff ugh! aack, PSSS - UGH? aack ugh Psss? beep BEEP Beep: Aack Psss psss beep Ugh KLING psss aack; Aack; BEEP AACK, Psss! AACK DONG BURP: Beep? Ugh beep Ugh - Burp - BEEP, Psss ugh? ",sad
151,"Psss Psss: Beep Kling; ugh PSSS Crack: dong PFFF PFFF PFFF pfff Kling Ugh psss: PSSS Crack Crack Pfff! pfff CRACK Kling UGH, AACK - PSSS DONG; PFFF Ugh Crack - KLING BEEP: Kling Beep? ugh Kling - Dong? UGH? Psss KLING - Psss KLING Psss; pfff; pfff? Beep crack! Ugh ",happy
152,"aack - ugh ugh Ugh, Dong crack PFFF? Pfff Ugh Burp? dong - djee DONG crack PSSS: AACK Aack! Dong Aack - ugh KLING! Aack Djee dong Dong: Djee Dong, aack - DJEE AACK djee: UGH Djee Djee? dong Djee; Dong Ugh Psss AACK! AACK Pfff ",sad
153,AACK: Ugh? kling AACK! CRACK; kling ugh BURP! Ugh PSSS PSSS PFFF Aack AACK Pfff; DJEE AACK kling Dong: BEEP; pfff - djee - Kling: DONG KLING - kling UGH Pfff? ugh DONG; DONG Dong Burp: beep beep DJEE! Ugh! PSSS! Beep AACK dong DJEE Aack Beep - kling kling Ugh: ugh psss BEEP Djee Pfff: beep: CRACK; psss? beep dong AACK? Kling crack ,happy
154,"Kling Psss PSSS! PFFF? AACK Dong dong dong aack CRACK UGH! Psss pfff, PFFF! Dong - DONG Ugh Djee: ugh CRACK Pfff? pfff - CRACK aack, djee Pfff Dong, kling; Ugh, Kling - DONG pfff pfff; Pfff; DJEE, ",sad
155,"Pfff PSSS UGH? Pfff: beep: UGH ugh Psss Burp PFFF PFFF beep: dong? pfff? psss - Dong beep: burp - Psss? kling, Dong BURP Beep, DJEE - pfff BURP, KLING, Ugh DONG UGH - Pfff! Burp kling! PSSS pfff psss beep Kling; AACK! burp? burp Beep - BEEP PFFF ugh burp PSSS UGH Aack? DONG ",happy
156,"UGH dong; Beep; UGH KLING djee - psss Djee, Burp Dong: BEEP KLING Pfff UGH, PFFF: DJEE? Djee? KLING aack DONG PFFF, PSSS! BEEP, DONG; Burp, UGH? burp - Beep? BEEP - BURP BURP dong PSSS Psss Ugh Kling Ugh? aack - Burp Aack? beep: Burp, djee, BEEP; dong aack - DJEE - ugh Aack; Ugh: BURP? ",happy
157,"UGH Ugh crack, Kling, Crack ugh? Psss BEEP dong UGH dong: Crack; DONG: Kling; Burp KLING BURP Kling Psss? Ugh? BURP: Dong? DJEE UGH KLING UGH! Djee! Psss, psss aack - djee: Beep Pfff - BURP ugh, DONG; crack BEEP PSSS, AACK! Ugh Dong Kling Crack: Beep psss; crack KLING! BEEP BEEP ",happy
158,"Pfff pfff? ugh; djee! Aack burp! KLING! Beep Pfff? kling! UGH djee DJEE UGH aack, kling Crack Ugh PFFF! Djee kling, kling PSSS Djee, djee; DONG: Burp beep aack! DJEE; Aack? kling djee UGH - PSSS, ugh - crack PSSS; Dong: Kling crack BEEP DONG PSSS; Burp UGH beep: kling crack - BURP Dong KLING Crack dong AACK UGH? PFFF: UGH; PSSS dong Pfff: dong; pfff DONG; beep Beep; beep - crack; burp? Djee - psss - ",happy
159,"Ugh Pfff? Burp Beep Beep; Djee beep; Pfff ugh ugh PFFF Beep PFFF, PSSS psss, Beep ugh? BEEP Pfff Crack burp Psss PFFF PSSS, dong Dong; dong - djee! Psss, KLING, burp Burp - pfff beep; burp: BEEP Burp? psss; dong, DONG beep Ugh? ugh: ",happy
160,"Pfff? Crack: Dong ugh crack! Ugh PFFF; Crack UGH! Pfff DJEE; beep AACK Beep DJEE: Dong KLING CRACK pfff: beep burp BEEP psss PSSS - Kling ugh pfff Pfff - pfff crack: UGH: KLING; UGH - pfff; Crack KLING DJEE djee, kling: PSSS Burp, Burp: DJEE beep djee BURP CRACK: Ugh! KLING PFFF: Ugh, BURP CRACK DONG? ",happy
161,"PSSS; Beep! Burp KLING? psss Kling DONG! ugh, Burp pfff KLING BURP? Burp Psss PFFF Beep pfff; Burp - BEEP - Burp - PSSS! BEEP, aack, Dong, CRACK? Pfff dong Beep Pfff? KLING crack - Pfff! djee; DONG - ugh Pfff ugh; ugh Crack DJEE; Beep DJEE, BEEP Pfff! KLING burp BURP Psss PSSS - Burp, Crack Kling? Beep KLING PFFF, ",happy
162,"BURP; CRACK kling djee BEEP? KLING Kling pfff KLING; KLING, DJEE BURP - DONG UGH ugh DONG: Crack Pfff - Djee Kling, DONG? kling KLING; ugh Djee kling; ",sad
163,"BEEP PFFF! ugh BEEP pfff - Kling? aack; psss Crack: PSSS; dong Crack - KLING Beep! DONG, KLING! UGH: PFFF Aack, PSSS beep, crack, Beep, psss; Dong - PFFF Beep? UGH - kling Crack, crack DONG Ugh pfff! Psss: BEEP ugh - crack Aack, ugh dong! Crack; UGH Psss, ugh - Pfff Psss UGH, ",happy
164,"UGH! PFFF Beep Burp pfff PFFF; ugh! BURP! burp KLING Djee? PFFF pfff dong: CRACK - AACK burp! PFFF? Ugh; aack BURP PSSS; DJEE psss psss KLING PSSS? psss Psss! DJEE - AACK: Burp - PSSS; BURP Kling Djee Aack! psss KLING: dong? Kling burp, Burp UGH aack, Beep pfff ",happy
165,"crack Kling; PSSS AACK Psss crack - kling Burp! aack; Kling aack - kling: PFFF; KLING, BURP BEEP kling psss? Dong, Beep BEEP? Crack pfff? pfff Psss AACK Aack: Djee; AACK, Aack Aack - PSSS Kling? KLING psss; ",sad
166,"UGH; DJEE Kling: Dong DONG BURP ugh kling BEEP djee pfff; Pfff KLING BEEP; Burp; dong Crack? UGH, UGH Djee aack CRACK; kling! Dong burp PFFF! DONG! psss aack Burp BURP PFFF Pfff pfff BEEP; DONG djee: PFFF! burp Pfff - KLING Djee? BEEP! KLING Djee! crack - burp! UGH: Ugh: KLING PSSS UGH? dong dong - KLING; BURP - DJEE? djee DJEE Kling Dong ",happy
167,"crack, beep; Pfff, Djee burp? crack AACK; kling aack; PSSS; Crack Pfff! Pfff DJEE aack pfff - PFFF BEEP UGH: djee beep? DJEE! Ugh Aack; Psss Ugh: BURP - Ugh KLING CRACK; aack: Pfff Ugh? kling Burp CRACK? Beep, PFFF Dong! Djee! AACK; djee - Pfff - BEEP - kling! UGH; AACK: ",happy
168,"Burp - DONG KLING dong; djee? PSSS Djee Psss Beep Beep crack psss! aack DJEE: PSSS psss, CRACK DONG - dong PFFF Dong BURP, psss DJEE, Dong Kling - ugh: Aack BURP: Kling - CRACK? Crack aack Djee, BURP Dong: burp! burp: Beep kling Beep UGH Beep; DONG - pfff: kling: Crack, Kling, kling DONG PFFF, PFFF KLING PSSS! AACK! pfff; Djee PSSS! PFFF ",happy
